3;15;001;00898;00892;09933;00309149;00259714;08401;08458;00307056;09932;00259714;08401;00226471;08720;00028256;01088;00004778;00184;00000209;00008;000;26;02;15;
3;15;002;00096;00096;10000;00031680;00026298;08301;08301;00031680;10000;00026298;08301;00022697;08631;00003097;01178;00000485;00184;00000019;00007;000;25;23;50;
3;15;003;00032;00032;10000;00010442;00008218;07870;07870;00010442;10000;00008218;07870;00006791;08264;00001195;01454;00000230;00280;00000002;00002;000;26;01;00;
3;15;004;00059;00059;10000;00019715;00015179;07699;07699;00019715;10000;00015179;07699;00013174;08679;00001737;01144;00000259;00171;00000009;00006;000;26;07;15;
3;15;005;00041;00041;10000;00012359;00009717;07862;07862;00012359;10000;00009717;07862;00008306;08548;00001265;01302;00000140;00144;00000006;00006;000;25;23;10;
3;15;006;00026;00026;10000;00006540;00005198;07948;07948;00006540;10000;00005198;07948;00004481;08621;00000597;01149;00000120;00231;00000000;00000;000;25;22;10;
3;15;007;00020;00020;10000;00004281;00003513;08206;08206;00004281;10000;00003513;08206;00003031;08628;00000406;01156;00000076;00216;00000000;00000;000;25;22;45;
3;15;008;00020;00019;09500;00005440;00004196;07713;08242;00005091;09358;00004196;07713;00003484;08303;00000570;01358;00000142;00338;00000000;00000;000;26;00;40;
3;15;009;00023;00022;09565;00005836;00004410;07557;08002;00005511;09443;00004410;07557;00003853;08737;00000494;01120;00000063;00143;00000000;00000;000;25;22;45;
3;15;010;00024;00023;09583;00006778;00005434;08017;08113;00006698;09882;00005434;08017;00004624;08509;00000679;01250;00000121;00223;00000010;00018;000;25;23;00;
3;15;011;00010;00010;10000;00001566;00001151;07350;07350;00001566;10000;00001151;07350;00000991;08610;00000145;01260;00000015;00130;00000000;00000;000;25;22;05;
3;15;012;00013;00013;10000;00003878;00003262;08412;08412;00003878;10000;00003262;08412;00002881;08832;00000278;00852;00000103;00316;00000000;00000;000;25;22;00;
3;15;013;00015;00015;10000;00003887;00003106;07991;07991;00003887;10000;00003106;07991;00002752;08860;00000331;01066;00000021;00068;00000002;00006;000;25;21;55;
3;15;014;00040;00040;10000;00012863;00010414;08096;08096;00012863;10000;00010414;08096;00008918;08563;00001191;01144;00000297;00285;00000008;00008;000;25;22;45;
3;15;015;00078;00078;10000;00025955;00020392;07857;07857;00025955;10000;00020392;07857;00017644;08652;00002251;01104;00000487;00239;00000010;00005;000;25;22;05;
3;15;016;00032;00031;09688;00009848;00007385;07499;07767;00009508;09655;00007385;07499;00005818;07878;00001404;01901;00000150;00203;00000013;00018;000;25;23;00;
3;15;999;01427;01417;09930;00470217;00387587;08243;08299;00467030;09932;00387587;08243;00335916;08667;00043896;01133;00007487;00193;00000288;00007;002;26;07;15;
8;15;001;00898;00892;09933;00309149;00259534;08395;08452;00307056;09932;00259534;08395;00224495;08650;00031028;01196;00003811;00147;00000200;00007;000;26;02;15;
8;15;002;00096;00096;10000;00031680;00026361;08321;08321;00031680;10000;00026361;08321;00022194;08419;00003783;01435;00000365;00138;00000019;00008;000;25;23;50;
8;15;003;00032;00032;10000;00010442;00008192;07845;07845;00010442;10000;00008192;07845;00007009;08556;00000989;01207;00000193;00236;00000001;00001;000;26;01;00;
8;15;004;00059;00059;10000;00019715;00015101;07660;07660;00019715;10000;00015101;07660;00013047;08640;00001842;01220;00000204;00135;00000008;00005;000;26;07;15;
8;15;005;00041;00041;10000;00012359;00009844;07965;07965;00012359;10000;00009844;07965;00007858;07983;00001899;01929;00000083;00084;00000004;00004;000;25;23;10;
8;15;006;00026;00026;10000;00006540;00005287;08084;08084;00006540;10000;00005287;08084;00003463;06550;00001762;03333;00000060;00113;00000002;00004;000;25;22;10;
8;15;007;00020;00020;10000;00004281;00003464;08092;08092;00004281;10000;00003464;08092;00002280;06582;00001162;03355;00000022;00064;00000000;00000;000;25;22;45;
8;15;008;00020;00019;09500;00005440;00004138;07607;08128;00005091;09358;00004138;07607;00002926;07071;00001133;02738;00000079;00191;00000000;00000;000;26;00;40;
8;15;009;00023;00022;09565;00005836;00004392;07526;07970;00005511;09443;00004392;07526;00003365;07662;00000985;02243;00000042;00096;00000000;00000;000;25;22;45;
8;15;010;00024;00023;09583;00006778;00005444;08032;08128;00006698;09882;00005444;08032;00004076;07487;00001284;02359;00000079;00145;00000005;00009;000;25;23;00;
8;15;011;00010;00010;10000;00001566;00001117;07133;07133;00001566;10000;00001117;07133;00000867;07762;00000235;02104;00000015;00134;00000000;00000;000;25;22;05;
8;15;012;00013;00013;10000;00003878;00003262;08412;08412;00003878;10000;00003262;08412;00002429;07446;00000778;02385;00000055;00169;00000000;00000;000;25;22;00;
