3;12;001;00435;00427;09816;00142629;00108208;07587;07730;00139981;09814;00108208;07587;00092953;08590;00014211;01313;00000989;00091;00000055;00006;000;26;03;35;
3;12;002;00009;00009;10000;00002721;00002169;07971;07971;00002721;10000;00002169;07971;00001948;08981;00000202;00931;00000018;00083;00000001;00005;000;25;23;10;
3;12;003;00017;00017;10000;00004387;00003417;07789;07789;00004387;10000;00003417;07789;00003168;09271;00000233;00682;00000016;00047;00000000;00000;000;25;23;15;
3;12;004;00038;00036;09474;00011870;00008011;06749;07093;00011295;09516;00008011;06749;00007172;08953;00000735;00917;00000096;00120;00000008;00010;000;25;23;40;
3;12;005;00011;00010;09091;00003210;00002237;06969;07732;00002893;09012;00002237;06969;00002099;09383;00000129;00577;00000008;00036;00000001;00004;000;25;23;30;
3;12;006;00117;00115;09829;00037552;00028070;07475;07612;00036876;09820;00028070;07475;00024090;08582;00003788;01349;00000184;00066;00000008;00003;000;25;23;20;
3;12;007;00020;00020;10000;00005099;00004199;08235;08235;00005099;10000;00004199;08235;00003886;09255;00000296;00705;00000011;00026;00000006;00014;000;25;22;40;
3;12;008;00033;00033;10000;00008699;00006336;07284;07284;00008699;10000;00006336;07284;00005327;08408;00000983;01551;00000021;00033;00000005;00008;000;25;22;40;
3;12;009;00005;00005;10000;00001664;00001330;07993;07993;00001664;10000;00001330;07993;00001242;09338;00000082;00617;00000006;00045;00000000;00000;000;25;22;25;
3;12;010;00010;00009;09000;00002451;00001456;05940;06788;00002145;08752;00001456;05940;00001319;09059;00000135;00927;00000002;00014;00000000;00000;000;25;23;15;
3;12;011;00008;00008;10000;00002301;00001867;08114;08114;00002301;10000;00001867;08114;00001576;08441;00000291;01559;00000000;00000;00000000;00000;000;25;23;15;
3;12;012;00039;00037;09487;00011981;00008298;06926;07334;00011314;09443;00008298;06926;00007342;08848;00000881;01062;00000075;00090;00000000;00000;000;25;21;45;
3;12;013;00012;00012;10000;00002486;00001770;07120;07120;00002486;10000;00001770;07120;00001670;09435;00000095;00537;00000005;00028;00000000;00000;000;26;02;20;
3;12;014;00022;00022;10000;00006412;00004488;06999;06999;00006412;10000;00004488;06999;00004058;09042;00000412;00918;00000018;00040;00000000;00000;000;26;01;55;
3;12;015;00015;00015;10000;00003428;00002425;07074;07074;00003428;10000;00002425;07074;00002123;08755;00000297;01225;00000002;00008;00000003;00012;000;26;01;55;
3;12;016;00021;00020;09524;00006228;00004085;06559;06935;00005890;09457;00004085;06559;00003814;09337;00000258;00632;00000013;00032;00000000;00000;000;26;01;55;
3;12;017;00042;00042;10000;00012032;00008237;06846;06846;00012032;10000;00008237;06846;00006841;08305;00001325;01609;00000062;00075;00000009;00011;000;26;01;50;
3;12;018;00018;00018;10000;00003897;00002849;07311;07311;00003897;10000;00002849;07311;00002654;09316;00000178;00625;00000017;00060;00000000;00000;000;26;02;05;
3;12;999;00872;00855;09805;00269047;00199452;07413;07569;00263520;09795;00199452;07413;00173282;08688;00024531;01230;00001543;00077;00000096;00005;003;26;03;35;
8;12;001;00435;00427;09816;00142629;00109240;07659;07804;00139981;09814;00109240;07659;00098986;09061;00009137;00836;00001064;00097;00000053;00006;000;26;03;35;
8;12;002;00009;00009;10000;00002721;00002120;07791;07791;00002721;10000;00002120;07791;00001946;09179;00000155;00731;00000018;00085;00000001;00005;000;25;23;10;
8;12;003;00017;00017;10000;00004387;00003421;07798;07798;00004387;10000;00003421;07798;00003238;09465;00000164;00479;00000019;00056;00000000;00000;000;25;23;15;
8;12;004;00038;00036;09474;00011870;00008182;06893;07244;00011295;09516;00008182;06893;00007673;09378;00000423;00517;00000078;00095;00000008;00010;000;25;23;40;
8;12;005;00011;00010;09091;00003210;00002237;06969;07732;00002893;09012;00002237;06969;00002136;09549;00000089;00398;00000011;00049;00000001;00004;000;25;23;30;
8;12;006;00117;00115;09829;00037552;00028421;07568;07707;00036876;09820;00028421;07568;00025741;09057;00002501;00880;00000171;00060;00000008;00003;000;25;23;20;
8;12;007;00020;00020;10000;00005099;00004236;08308;08308;00005099;10000;00004236;08308;00004015;09478;00000204;00482;00000011;00026;00000006;00014;000;25;22;40;
