3;22;001;00644;00641;09953;00221999;00181209;08163;08201;00220948;09953;00181209;08163;00162326;08958;00017700;00977;00001124;00062;00000059;00003;000;26;05;45;
3;22;002;00053;00052;09811;00016967;00013110;07727;07809;00016789;09895;00013110;07727;00012624;09629;00000466;00355;00000020;00015;00000000;00000;000;25;23;00;
3;22;003;00021;00021;10000;00006599;00005355;08115;08115;00006599;10000;00005355;08115;00005251;09806;00000097;00181;00000007;00013;00000000;00000;000;25;22;00;
3;22;004;00037;00035;09459;00012060;00008758;07262;07712;00011356;09416;00008758;07262;00008597;09816;00000159;00182;00000002;00002;00000000;00000;000;26;08;15;
3;22;005;00029;00029;10000;00009465;00007436;07856;07856;00009465;10000;00007436;07856;00007326;09852;00000090;00121;00000020;00027;00000000;00000;000;26;06;00;
3;22;006;00338;00338;10000;00113661;00092890;08173;08173;00113661;10000;00092890;08173;00084928;09143;00007482;00805;00000429;00046;00000051;00006;000;25;23;40;
3;22;007;00023;00023;10000;00007417;00006147;08288;08288;00007417;10000;00006147;08288;00005755;09362;00000360;00586;00000026;00042;00000006;00010;000;26;03;20;
3;22;008;00062;00060;09677;00020510;00014907;07268;07527;00019806;09657;00014907;07268;00014377;09644;00000508;00341;00000020;00013;00000002;00002;000;26;01;40;
3;22;009;00092;00092;10000;00029292;00022705;07751;07751;00029292;10000;00022705;07751;00021250;09359;00001352;00595;00000094;00041;00000009;00005;000;25;23;40;
3;22;010;00041;00041;10000;00013198;00009634;07300;07300;00013198;10000;00009634;07300;00009459;09818;00000162;00168;00000009;00009;00000004;00005;000;26;01;25;
3;22;011;00022;00020;09091;00006512;00004643;07130;07910;00005870;09014;00004643;07130;00004376;09425;00000252;00543;00000015;00032;00000000;00000;000;25;23;40;
3;22;012;00037;00037;10000;00011218;00008668;07727;07727;00011218;10000;00008668;07727;00008243;09510;00000405;00467;00000019;00022;00000001;00001;000;25;23;00;
3;22;013;00053;00052;09811;00016519;00012388;07499;07662;00016169;09788;00012388;07499;00011755;09489;00000579;00467;00000029;00023;00000025;00021;000;25;23;40;
3;22;014;00038;00038;10000;00012153;00008914;07335;07335;00012153;10000;00008914;07335;00008644;09697;00000261;00293;00000009;00010;00000000;00000;000;26;05;45;
3;22;015;00006;00006;10000;00001160;00000835;07198;07198;00001160;10000;00000835;07198;00000797;09545;00000033;00395;00000005;00060;00000000;00000;000;25;22;20;
3;22;016;00079;00079;10000;00024731;00018919;07650;07650;00024731;10000;00018919;07650;00017860;09440;00001022;00540;00000028;00015;00000009;00005;000;26;06;20;
3;22;017;00041;00041;10000;00012600;00010056;07981;07981;00012600;10000;00010056;07981;00009593;09540;00000437;00435;00000023;00023;00000003;00002;000;25;23;30;
3;22;018;00051;00051;10000;00016087;00012075;07506;07506;00016087;10000;00012075;07506;00011570;09582;00000494;00409;00000009;00007;00000002;00002;000;25;21;50;
3;22;019;00028;00027;09643;00007915;00005796;07323;07564;00007663;09682;00005796;07323;00005552;09579;00000222;00383;00000022;00038;00000000;00000;000;26;00;00;
3;22;020;00014;00014;10000;00003963;00003206;08090;08090;00003963;10000;00003206;08090;00003036;09470;00000169;00527;00000001;00003;00000000;00000;000;25;21;35;
3;22;021;00103;00103;10000;00034867;00027566;07906;07906;00034867;10000;00027566;07906;00026428;09587;00001056;00383;00000077;00028;00000005;00002;000;26;01;35;
3;22;022;00134;00134;10000;00044312;00034083;07692;07692;00044312;10000;00034083;07692;00032037;09400;00001770;00519;00000235;00069;00000041;00012;000;26;00;55;
