3;05;001;00819;00811;09902;00283915;00214820;07566;07639;00281230;09905;00214820;07566;00196828;09162;00016461;00766;00001412;00066;00000119;00006;000;26;03;30;
3;05;002;00212;00212;10000;00072623;00053209;07327;07327;00072623;10000;00053209;07327;00049963;09390;00003021;00568;00000213;00040;00000012;00002;000;26;03;05;
3;05;003;00107;00106;09907;00036353;00026499;07289;07360;00036003;09904;00026499;07289;00024477;09237;00001894;00715;00000113;00043;00000015;00005;000;26;04;10;
3;05;004;00101;00100;09901;00034326;00025784;07512;07589;00033976;09898;00025784;07512;00023235;09011;00002429;00942;00000112;00043;00000008;00004;000;26;03;15;
3;05;005;00083;00083;10000;00027502;00018945;06889;06889;00027502;10000;00018945;06889;00018420;09723;00000447;00236;00000076;00040;00000002;00001;000;26;03;00;
3;05;006;00069;00069;10000;00023434;00017233;07354;07354;00023434;10000;00017233;07354;00016593;09629;00000573;00333;00000064;00037;00000003;00001;000;26;01;35;
3;05;007;00142;00142;10000;00047802;00034581;07234;07234;00047802;10000;00034581;07234;00032454;09385;00001928;00558;00000194;00056;00000005;00001;000;26;01;40;
3;05;008;00120;00118;09833;00041093;00028132;06846;06965;00040393;09830;00028132;06846;00026374;09375;00001649;00586;00000103;00037;00000006;00002;000;26;03;00;
3;05;009;00087;00086;09885;00029236;00020911;07152;07239;00028886;09880;00020911;07152;00019793;09465;00001067;00510;00000051;00024;00000000;00000;000;26;00;20;
3;05;010;00047;00047;10000;00015502;00011242;07252;07252;00015502;10000;00011242;07252;00010783;09592;00000425;00378;00000033;00029;00000001;00001;000;26;02;45;
3;05;011;00088;00088;10000;00029769;00022804;07660;07660;00029769;10000;00022804;07660;00021910;09608;00000804;00353;00000084;00037;00000006;00002;000;26;03;25;
3;05;012;00040;00039;09750;00012722;00008487;06671;06860;00012372;09725;00008487;06671;00008188;09648;00000250;00295;00000046;00054;00000003;00003;000;26;04;30;
3;05;013;00049;00049;10000;00016121;00011464;07111;07111;00016121;10000;00011464;07111;00011226;09792;00000187;00163;00000048;00042;00000003;00003;000;26;01;55;
3;05;014;00043;00043;10000;00013318;00009364;07031;07031;00013318;10000;00009364;07031;00009047;09661;00000286;00305;00000019;00020;00000012;00014;000;26;00;20;
3;05;015;00052;00052;10000;00017512;00013248;07565;07565;00017512;10000;00013248;07565;00012387;09350;00000797;00602;00000060;00045;00000004;00003;000;26;01;35;
3;05;016;00033;00032;09697;00010542;00006722;06376;06595;00010192;09668;00006722;06376;00006469;09624;00000237;00353;00000012;00018;00000004;00005;000;26;02;10;
3;05;017;00051;00051;10000;00016182;00010979;06785;06785;00016182;10000;00010979;06785;00010854;09886;00000096;00087;00000029;00026;00000000;00000;000;26;06;25;
3;05;018;00026;00026;10000;00008445;00006471;07663;07663;00008445;10000;00006471;07663;00006215;09604;00000236;00365;00000017;00026;00000003;00005;000;26;01;55;
3;05;019;00082;00082;10000;00026579;00018905;07113;07113;00026579;10000;00018905;07113;00017560;09289;00001140;00603;00000193;00102;00000012;00006;000;26;08;15;
3;05;020;00024;00024;10000;00007485;00005435;07261;07261;00007485;10000;00005435;07261;00005191;09551;00000223;00410;00000021;00039;00000000;00000;000;25;23;45;
3;05;021;00044;00044;10000;00013989;00010253;07329;07329;00013989;10000;00010253;07329;00009774;09533;00000446;00435;00000030;00029;00000003;00003;000;25;23;35;
3;05;022;00022;00022;10000;00006837;00004667;06826;06826;00006837;10000;00004667;06826;00004494;09629;00000151;00324;00000022;00047;00000000;00000;000;26;02;15;
3;05;023;00027;00027;10000;00008707;00006513;07480;07480;00008707;10000;00006513;07480;00006164;09464;00000332;00510;00000017;00026;00000000;00000;000;26;01;15;
3;05;024;00027;00027;10000;00008449;00005837;06909;06909;00008449;10000;00005837;06909;00005788;09916;00000043;00074;00000006;00010;00000000;00000;000;26;01;15;
