3;14;001;00758;00736;09710;00263066;00204474;07773;08004;00255470;09711;00204474;07773;00167184;08176;00035488;01736;00001697;00083;00000105;00005;000;26;08;20;
3;14;002;00095;00093;09789;00032511;00026131;08038;08213;00031817;09787;00026131;08038;00021943;08397;00004045;01548;00000142;00054;00000001;00001;000;26;03;15;
3;14;003;00065;00061;09385;00021527;00016700;07758;08301;00020117;09345;00016700;07758;00014420;08635;00002198;01316;00000076;00046;00000006;00003;000;26;03;15;
3;14;004;00110;00109;09909;00037108;00031187;08404;08483;00036766;09908;00031187;08404;00026417;08471;00004603;01476;00000167;00054;00000000;00000;000;26;07;35;
3;14;005;00022;00022;10000;00007176;00005824;08116;08116;00007176;10000;00005824;08116;00005065;08697;00000712;01223;00000047;00081;00000000;00000;000;26;02;40;
3;14;006;00048;00044;09167;00016001;00012138;07586;08316;00014596;09122;00012138;07586;00010471;08627;00001598;01317;00000068;00056;00000001;00000;000;26;07;30;
3;14;007;00131;00127;09695;00044302;00035572;08029;08291;00042902;09684;00035572;08029;00032501;09137;00002951;00830;00000114;00032;00000006;00001;000;26;04;05;
3;14;008;00235;00226;09617;00081373;00063679;07826;08133;00078299;09622;00063679;07826;00055114;08655;00008206;01289;00000330;00052;00000029;00004;000;26;07;30;
3;14;009;00103;00101;09806;00034744;00028536;08213;08382;00034044;09799;00028536;08213;00025139;08810;00003222;01129;00000158;00055;00000017;00006;000;26;04;10;
3;14;010;00120;00119;09917;00040661;00033213;08168;08240;00040308;09913;00033213;08168;00028972;08723;00004083;01229;00000150;00045;00000008;00003;000;26;07;30;
3;14;011;00063;00060;09524;00021019;00016781;07984;08337;00020129;09577;00016781;07984;00015306;09121;00001441;00859;00000025;00015;00000009;00005;000;26;07;30;
3;14;012;00079;00073;09241;00026991;00020034;07422;08013;00025002;09263;00020034;07422;00017220;08595;00002714;01355;00000085;00042;00000015;00008;000;26;03;05;
3;14;013;00144;00141;09792;00048953;00038534;07872;08044;00047902;09785;00038534;07872;00032684;08482;00005622;01459;00000210;00054;00000018;00005;000;26;05;35;
3;14;014;00175;00168;09600;00060175;00047584;07908;08220;00057886;09620;00047584;07908;00038610;08114;00008523;01791;00000386;00081;00000065;00014;000;26;03;10;
3;14;015;00054;00051;09444;00018314;00014059;07677;08106;00017343;09470;00014059;07677;00012495;08888;00001540;01095;00000022;00016;00000002;00001;000;26;03;15;
3;14;016;00185;00179;09676;00064183;00050074;07802;08059;00062138;09681;00050074;07802;00041425;08273;00008215;01641;00000425;00085;00000009;00001;000;26;08;10;
3;14;017;00093;00092;09892;00031684;00025590;08077;08167;00031332;09889;00025590;08077;00022713;08876;00002780;01086;00000088;00034;00000009;00004;000;26;07;35;
3;14;999;02480;02402;09685;00849788;00670110;07886;08140;00823227;09687;00670110;07886;00567679;08471;00097941;01462;00004190;00063;00000300;00004;004;26;08;20;
