3;24;001;00187;00184;09840;00055265;00039836;07208;07326;00054374;09839;00039836;07208;00032761;08224;00005578;01400;00001458;00366;00000039;00010;000;25;23;35;
3;24;002;00242;00241;09959;00071426;00054448;07623;07655;00071125;09958;00054448;07623;00044427;08160;00008659;01590;00001329;00244;00000033;00006;000;26;04;00;
3;24;003;00006;00006;10000;00000281;00000154;05480;05480;00000281;10000;00000154;05480;00000142;09221;00000006;00390;00000006;00390;00000000;00000;000;25;22;20;
3;24;999;00435;00431;09908;00126972;00094438;07438;07508;00125780;09906;00094438;07438;00077330;08188;00014243;01508;00002793;00296;00000072;00008;003;26;04;00;
8;24;001;00187;00184;09840;00055265;00039810;07203;07322;00054374;09839;00039810;07203;00031668;07955;00007399;01859;00000717;00180;00000026;00006;000;25;23;35;
8;24;002;00242;00241;09959;00071426;00054464;07625;07658;00071125;09958;00054464;07625;00045935;08434;00007656;01406;00000843;00155;00000030;00005;000;26;04;00;
8;24;003;00006;00006;10000;00000281;00000155;05516;05516;00000281;10000;00000155;05516;00000151;09742;00000003;00194;00000001;00065;00000000;00000;000;25;22;20;
8;24;999;00435;00431;09908;00126972;00094429;07437;07507;00125780;09906;00094429;07437;00077754;08234;00015058;01595;00001561;00165;00000056;00006;000;26;04;00;
9;24;001;00187;00184;09840;00055265;00039783;07199;07317;00054374;09839;00039783;07199;00032102;08069;00006146;01545;00001499;00377;00000036;00009;000;25;23;35;
9;24;002;00242;00241;09959;00071426;00054470;07626;07658;00071125;09958;00054470;07626;00043618;08008;00009530;01750;00001289;00237;00000033;00005;000;26;04;00;
9;24;003;00006;00006;10000;00000281;00000154;05480;05480;00000281;10000;00000154;05480;00000142;09221;00000004;00260;00000008;00519;00000000;00000;000;25;22;20;
9;24;999;00435;00431;09908;00126972;00094407;07435;07506;00125780;09906;00094407;07435;00075862;08036;00015680;01661;00002796;00296;00000069;00007;001;26;04;00;
1;24;001;00187;00184;09840;00055265;00039890;07218;07336;00054374;09839;00039890;07218;00038546;09663;00000667;00167;00000651;00163;00000026;00007;000;25;23;35;
1;24;002;00242;00241;09959;00071426;00054627;07648;07680;00071125;09958;00054627;07648;00052694;09646;00001124;00206;00000771;00141;00000038;00007;000;26;04;00;
1;24;003;00006;00006;10000;00000281;00000155;05516;05516;00000281;10000;00000155;05516;00000155;10000;00000000;00000;00000000;00000;00000000;00000;000;25;22;20;
1;24;999;00435;00431;09908;00126972;00094672;07456;07527;00125780;09906;00094672;07456;00091395;09654;00001791;00189;00001422;00150;00000064;00007;000;26;04;00;
