3;13;001;00296;00296;10000;00099182;00077030;07767;07767;00099182;10000;00077030;07767;00073410;09530;00002828;00367;00000749;00097;00000043;00006;000;25;22;55;
3;13;002;00448;00446;09955;00155206;00123395;07950;07985;00154531;09957;00123395;07950;00116797;09465;00005132;00416;00001418;00115;00000048;00004;000;25;23;05;
3;13;003;00631;00629;09968;00218773;00175948;08042;08068;00218082;09968;00175948;08042;00167161;09501;00006378;00362;00002264;00129;00000145;00008;000;26;03;35;
3;13;004;00445;00443;09955;00152957;00124213;08121;08158;00152261;09954;00124213;08121;00116236;09358;00006134;00494;00001721;00139;00000122;00009;000;26;06;20;
3;13;005;00091;00089;09780;00030417;00025201;08285;08476;00029733;09775;00025201;08285;00023819;09452;00001172;00465;00000193;00077;00000017;00006;000;25;23;15;
3;13;006;00390;00388;09949;00133840;00111576;08337;08380;00133146;09948;00111576;08337;00104996;09410;00005001;00448;00001508;00135;00000071;00007;000;26;04;30;
3;13;007;00279;00279;10000;00096021;00079894;08320;08320;00096021;10000;00079894;08320;00075522;09453;00003303;00413;00001012;00127;00000057;00007;000;26;02;20;
3;13;008;00071;00071;10000;00023667;00019495;08237;08237;00023667;10000;00019495;08237;00018684;09584;00000638;00327;00000166;00085;00000007;00004;000;25;23;10;
3;13;009;00266;00265;09962;00091278;00074541;08166;08195;00090957;09965;00074541;08166;00071071;09534;00002665;00358;00000775;00104;00000030;00004;000;25;23;20;
3;13;010;00097;00097;10000;00032503;00027058;08325;08325;00032503;10000;00027058;08325;00025226;09323;00001431;00529;00000381;00141;00000020;00007;000;25;23;15;
3;13;011;00127;00127;10000;00043120;00035956;08339;08339;00043120;10000;00035956;08339;00034136;09494;00001485;00413;00000327;00091;00000008;00002;000;25;22;45;
3;13;012;00113;00112;09912;00038057;00031153;08186;08261;00037712;09909;00031153;08186;00029805;09567;00001101;00353;00000226;00073;00000021;00007;000;25;23;10;
3;13;013;00075;00075;10000;00025142;00020742;08250;08250;00025142;10000;00020742;08250;00019368;09338;00001231;00593;00000132;00064;00000011;00005;000;26;02;25;
3;13;014;00042;00042;10000;00013182;00011275;08553;08553;00013182;10000;00011275;08553;00010899;09667;00000311;00276;00000064;00057;00000001;00000;000;25;22;40;
3;13;015;00027;00027;10000;00008591;00007281;08475;08475;00008591;10000;00007281;08475;00007006;09622;00000214;00294;00000061;00084;00000000;00000;000;25;23;15;
3;13;016;00419;00415;09905;00142559;00114518;08033;08111;00141182;09903;00114518;08033;00108727;09494;00004152;00363;00001582;00138;00000057;00005;000;26;04;30;
3;13;017;00067;00067;10000;00022320;00017041;07635;07635;00022320;10000;00017041;07635;00016001;09390;00000883;00518;00000151;00089;00000006;00003;000;26;01;50;
3;13;018;00112;00112;10000;00037266;00030020;08056;08056;00037266;10000;00030020;08056;00028260;09414;00001456;00485;00000292;00097;00000012;00004;000;25;23;10;
3;13;999;03996;03980;09960;01364081;01106337;08110;08143;01358598;09960;01106337;08110;01047124;09465;00045515;00411;00013022;00118;00000676;00006;005;26;06;20;
8;13;001;00296;00296;10000;00099182;00077103;07774;07774;00099182;10000;00077103;07774;00073062;09476;00003211;00416;00000784;00102;00000046;00006;000;25;22;55;
8;13;002;00448;00446;09955;00155206;00123310;07945;07980;00154531;09957;00123310;07945;00116322;09433;00005505;00446;00001433;00116;00000050;00005;000;25;23;05;
8;13;003;00631;00629;09968;00218773;00175818;08037;08062;00218082;09968;00175818;08037;00167079;09503;00006315;00359;00002279;00130;00000145;00008;000;26;03;35;
8;13;004;00445;00443;09955;00152957;00124006;08107;08144;00152261;09954;00124006;08107;00116639;09406;00005528;00446;00001716;00138;00000123;00010;000;26;06;20;
8;13;005;00091;00089;09780;00030417;00025201;08285;08476;00029733;09775;00025201;08285;00023975;09514;00001024;00406;00000187;00074;00000015;00006;000;25;23;15;
8;13;006;00390;00388;09949;00133840;00111613;08339;08383;00133146;09948;00111613;08339;00105248;09430;00004758;00426;00001528;00137;00000079;00007;000;26;04;30;
8;13;007;00279;00279;10000;00096021;00080014;08333;08333;00096021;10000;00080014;08333;00075560;09443;00003367;00421;00001022;00128;00000065;00008;000;26;02;20;
8;13;008;00071;00071;10000;00023667;00019531;08252;08252;00023667;10000;00019531;08252;00018787;09619;00000567;00290;00000169;00087;00000008;00004;000;25;23;10;
8;13;009;00266;00265;09962;00091278;00074754;08190;08219;00090957;09965;00074754;08190;00071325;09541;00002624;00351;00000774;00104;00000031;00004;000;25;23;20;
8;13;010;00097;00097;10000;00032503;00027073;08329;08329;00032503;10000;00027073;08329;00025132;09283;00001537;00568;00000384;00142;00000020;00007;000;25;23;15;
8;13;011;00127;00127;10000;00043120;00035955;08338;08338;00043120;10000;00035955;08338;00034103;09485;00001517;00422;00000327;00091;00000008;00002;000;25;22;45;
8;13;012;00113;00112;09912;00038057;00031135;08181;08256;00037712;09909;00031135;08181;00029845;09586;00001040;00334;00000230;00074;00000020;00006;000;25;23;10;
8;13;013;00075;00075;10000;00025142;00020710;08237;08237;00025142;10000;00020710;08237;00019440;09387;00001127;00544;00000132;00064;00000011;00005;000;26;02;25;
8;13;014;00042;00042;10000;00013182;00011267;08547;08547;00013182;10000;00011267;08547;00010910;09683;00000292;00259;00000064;00057;00000001;00001;000;25;22;40;
8;13;015;00027;00027;10000;00008591;00007284;08479;08479;00008591;10000;00007284;08479;00007034;09657;00000186;00255;00000064;00088;00000000;00000;000;25;23;15;
8;13;016;00419;00415;09905;00142559;00114754;08050;08128;00141182;09903;00114754;08050;00109551;09547;00003550;00309;00001594;00139;00000059;00005;000;26;04;30;
8;13;017;00067;00067;10000;00022320;00017156;07686;07686;00022320;10000;00017156;07686;00016320;09513;00000679;00396;00000153;00089;00000004;00002;000;26;01;50;
8;13;018;00112;00112;10000;00037266;00029987;08047;08047;00037266;10000;00029987;08047;00028429;09480;00001248;00416;00000298;00099;00000012;00005;000;25;23;10;
8;13;999;03996;03980;09960;01364081;01106671;08113;08146;01358598;09960;01106671;08113;01048761;09477;00044075;00398;00013138;00119;00000697;00006;000;26;06;20;
9;13;001;00296;00296;10000;00099182;00076890;07752;07752;00099182;10000;00076890;07752;00070854;09215;00005272;00686;00000715;00093;00000049;00006;000;25;22;55;
9;13;002;00448;00446;09955;00155206;00123035;07927;07962;00154531;09957;00123035;07927;00112989;09183;00008633;00702;00001368;00111;00000045;00004;000;25;23;05;
9;13;003;00631;00629;09968;00218773;00175339;08015;08040;00218082;09968;00175339;08015;00162994;09296;00009984;00569;00002217;00126;00000144;00009;000;26;03;35;
9;13;004;00445;00443;09955;00152957;00123637;08083;08120;00152261;09954;00123637;08083;00113122;09150;00008663;00701;00001731;00140;00000121;00009;000;26;06;20;
9;13;005;00091;00089;09780;00030417;00025188;08281;08471;00029733;09775;00025188;08281;00023416;09296;00001565;00621;00000191;00076;00000016;00007;000;25;23;15;
