3;18;001;00284;00275;09683;00093417;00072156;07724;07976;00090470;09685;00072156;07724;00063167;08754;00008316;01153;00000603;00084;00000070;00009;000;26;07;15;
3;18;002;00118;00115;09746;00040105;00032384;08075;08277;00039126;09756;00032384;08075;00028327;08747;00003754;01159;00000250;00077;00000053;00017;000;26;01;20;
3;18;003;00180;00172;09556;00061905;00047166;07619;07973;00059155;09556;00047166;07619;00042830;09081;00003891;00825;00000373;00079;00000072;00015;000;26;01;45;
3;18;004;00195;00189;09692;00067231;00053609;07974;08226;00065174;09694;00053609;07974;00047205;08805;00005883;01097;00000445;00083;00000076;00015;000;26;06;00;
3;18;005;00012;00012;10000;00003983;00003147;07901;07901;00003983;10000;00003147;07901;00002905;09231;00000220;00699;00000019;00060;00000003;00010;000;26;01;30;
3;18;006;00263;00255;09696;00090901;00069627;07660;07901;00088123;09694;00069627;07660;00062481;08974;00006571;00944;00000486;00070;00000089;00012;000;26;07;15;
3;18;007;00025;00025;10000;00008267;00007120;08613;08613;00008267;10000;00007120;08613;00006550;09199;00000520;00730;00000040;00056;00000010;00015;000;26;01;35;
3;18;008;00026;00026;10000;00008615;00007380;08566;08566;00008615;10000;00007380;08566;00006425;08706;00000905;01226;00000045;00061;00000005;00007;000;26;01;30;
3;18;009;00024;00023;09583;00007133;00005619;07877;08240;00006819;09560;00005619;07877;00005052;08991;00000546;00972;00000017;00030;00000004;00007;000;26;03;10;
3;18;010;00058;00054;09310;00018945;00014313;07555;08132;00017600;09290;00014313;07555;00012555;08772;00001703;01190;00000043;00030;00000012;00008;000;26;00;35;
3;18;011;00012;00012;10000;00003872;00003367;08696;08696;00003872;10000;00003367;08696;00002992;08886;00000342;01016;00000030;00089;00000003;00009;000;26;01;40;
3;18;012;00109;00107;09817;00036983;00029332;07931;08080;00036300;09815;00029332;07931;00026485;09029;00002563;00874;00000243;00083;00000041;00014;000;26;09;50;
3;18;013;00053;00049;09245;00016567;00012207;07368;08017;00015226;09191;00012207;07368;00010996;09008;00001102;00903;00000095;00078;00000014;00011;000;26;01;35;
3;18;014;00037;00035;09459;00012551;00009278;07392;07820;00011865;09453;00009278;07392;00008686;09362;00000546;00588;00000029;00031;00000017;00019;000;26;01;35;
3;18;015;00086;00084;09767;00028263;00021993;07782;07970;00027593;09763;00021993;07782;00018557;08438;00003297;01499;00000107;00049;00000032;00014;000;26;07;15;
3;18;016;00020;00020;10000;00005935;00004913;08278;08278;00005935;10000;00004913;08278;00004742;09652;00000153;00311;00000014;00028;00000004;00009;000;26;09;40;
3;18;017;00060;00056;09333;00018059;00013455;07451;07924;00016980;09403;00013455;07451;00010543;07836;00002739;02036;00000166;00123;00000007;00005;000;26;01;35;
3;18;018;00021;00021;10000;00006516;00005057;07761;07761;00006516;10000;00005057;07761;00004205;08315;00000782;01546;00000068;00134;00000002;00005;000;26;00;20;
3;18;019;00023;00023;10000;00007356;00005874;07985;07985;00007356;10000;00005874;07985;00005230;08904;00000587;00999;00000054;00092;00000003;00005;000;26;07;10;
3;18;999;01606;01553;09670;00536604;00417997;07790;08054;00518975;09671;00417997;07790;00369933;08850;00044420;01063;00003127;00075;00000517;00012;003;26;09;50;
6;18;001;00284;00275;09683;00093417;00072479;07759;08011;00090470;09685;00072479;07759;00065033;08973;00006816;00940;00000558;00077;00000072;00010;001;26;07;15;
6;18;002;00118;00115;09746;00040105;00032703;08154;08358;00039126;09756;00032703;08154;00029116;08903;00003285;01004;00000246;00075;00000056;00018;001;26;01;20;
6;18;003;00180;00172;09556;00061905;00047190;07623;07977;00059155;09556;00047190;07623;00042597;09027;00004160;00882;00000367;00078;00000066;00013;001;26;01;45;
6;18;004;00195;00189;09692;00067231;00053819;08005;08258;00065174;09694;00053819;08005;00047362;08800;00005908;01098;00000440;00082;00000109;00020;001;26;06;00;
6;18;005;00012;00012;10000;00003983;00003477;08730;08730;00003983;10000;00003477;08730;00003340;09606;00000113;00325;00000022;00063;00000002;00006;001;26;01;30;
6;18;006;00263;00255;09696;00090901;00070989;07809;08056;00088123;09694;00070989;07809;00064218;09046;00006141;00865;00000542;00076;00000088;00013;001;26;07;15;
6;18;007;00025;00025;10000;00008267;00007239;08757;08757;00008267;10000;00007239;08757;00006713;09273;00000472;00652;00000044;00061;00000010;00014;001;26;01;35;
6;18;008;00026;00026;10000;00008615;00007343;08524;08524;00008615;10000;00007343;08524;00006588;08972;00000706;00961;00000044;00060;00000005;00007;001;26;01;30;
6;18;009;00024;00023;09583;00007133;00005693;07981;08349;00006819;09560;00005693;07981;00005275;09266;00000375;00659;00000039;00069;00000004;00006;001;26;03;10;
6;18;010;00058;00054;09310;00018945;00014818;07822;08419;00017600;09290;00014818;07822;00013631;09199;00001133;00765;00000042;00028;00000012;00008;001;26;00;35;
6;18;011;00012;00012;10000;00003872;00003374;08714;08714;00003872;10000;00003374;08714;00003094;09170;00000248;00735;00000029;00086;00000003;00009;001;26;01;40;
6;18;012;00109;00107;09817;00036983;00029605;08005;08156;00036300;09815;00029605;08005;00027067;09143;00002259;00763;00000238;00080;00000041;00014;001;26;09;50;
6;18;013;00053;00049;09245;00016567;00012473;07529;08192;00015226;09191;00012473;07529;00011547;09258;00000811;00650;00000101;00081;00000014;00011;001;26;01;35;
6;18;014;00037;00035;09459;00012551;00009608;07655;08098;00011865;09453;00009608;07655;00009203;09578;00000360;00375;00000029;00030;00000016;00017;001;26;01;35;
6;18;015;00086;00084;09767;00028263;00022330;07901;08093;00027593;09763;00022330;07901;00019329;08656;00002855;01279;00000113;00051;00000033;00014;001;26;07;15;
6;18;016;00020;00020;10000;00005935;00005130;08644;08644;00005935;10000;00005130;08644;00004976;09700;00000129;00251;00000016;00031;00000009;00018;001;26;09;40;
6;18;017;00060;00056;09333;00018059;00013917;07706;08196;00016980;09403;00013917;07706;00012560;09025;00001182;00849;00000169;00121;00000006;00005;001;26;01;35;
6;18;018;00021;00021;10000;00006516;00005360;08226;08226;00006516;10000;00005360;08226;00004800;08955;00000492;00918;00000066;00123;00000002;00004;001;26;00;20;
6;18;019;00023;00023;10000;00007356;00005952;08091;08091;00007356;10000;00005952;08091;00005454;09163;00000442;00743;00000052;00087;00000004;00007;001;26;07;10;
6;18;999;01606;01553;09670;00536604;00423499;07892;08160;00518975;09671;00423499;07892;00381903;09018;00037887;00895;00003157;00075;00000552;00012;019;26;09;50;
8;18;001;00284;00275;09683;00093417;00072411;07751;08004;00090470;09685;00072411;07751;00063854;08818;00007872;01087;00000614;00085;00000071;00010;001;26;07;15;
8;18;002;00118;00115;09746;00040105;00032605;08130;08333;00039126;09756;00032605;08130;00028474;08733;00003814;01170;00000259;00079;00000058;00018;001;26;01;20;
8;18;003;00180;00172;09556;00061905;00047252;07633;07988;00059155;09556;00047252;07633;00043546;09216;00003261;00690;00000379;00080;00000066;00014;001;26;01;45;
8;18;004;00195;00189;09692;00067231;00054075;08043;08297;00065174;09694;00054075;08043;00047941;08866;00005608;01037;00000452;00084;00000074;00013;001;26;06;00;
8;18;005;00012;00012;10000;00003983;00003388;08506;08506;00003983;10000;00003388;08506;00003171;09360;00000194;00573;00000020;00059;00000003;00008;001;26;01;30;
8;18;006;00263;00255;09696;00090901;00071065;07818;08064;00088123;09694;00071065;07818;00065011;09148;00005397;00759;00000568;00080;00000089;00013;001;26;07;15;
8;18;007;00025;00025;10000;00008267;00007221;08735;08735;00008267;10000;00007221;08735;00006285;08704;00000883;01223;00000042;00058;00000011;00015;001;26;01;35;
8;18;008;00026;00026;10000;00008615;00007340;08520;08520;00008615;10000;00007340;08520;00006287;08565;00001002;01365;00000046;00063;00000005;00007;001;26;01;30;
8;18;009;00024;00023;09583;00007133;00005543;07771;08129;00006819;09560;00005543;07771;00004871;08788;00000650;01173;00000018;00032;00000004;00007;001;26;03;10;
8;18;010;00058;00054;09310;00018945;00014677;07747;08339;00017600;09290;00014677;07747;00013325;09079;00001301;00886;00000040;00027;00000011;00008;001;26;00;35;
8;18;011;00012;00012;10000;00003872;00003390;08755;08755;00003872;10000;00003390;08755;00002995;08835;00000248;00732;00000144;00425;00000003;00008;001;26;01;40;
8;18;012;00109;00107;09817;00036983;00029570;07996;08146;00036300;09815;00029570;07996;00027133;09176;00002141;00724;00000255;00086;00000041;00014;001;26;09;50;
8;18;013;00053;00049;09245;00016567;00012448;07514;08175;00015226;09191;00012448;07514;00011196;08994;00001143;00918;00000095;00076;00000014;00012;001;26;01;35;
8;18;014;00037;00035;09459;00012551;00009476;07550;07987;00011865;09453;00009476;07550;00008895;09387;00000533;00562;00000031;00033;00000017;00018;001;26;01;35;
8;18;015;00086;00084;09767;00028263;00022245;07871;08062;00027593;09763;00022245;07871;00019386;08715;00002721;01223;00000107;00048;00000031;00014;001;26;07;15;
8;18;016;00020;00020;10000;00005935;00005005;08433;08433;00005935;10000;00005005;08433;00004745;09481;00000242;00484;00000014;00028;00000004;00007;001;26;09;40;
8;18;017;00060;00056;09333;00018059;00013759;07619;08103;00016980;09403;00013759;07619;00011937;08676;00001647;01197;00000169;00123;00000006;00004;001;26;01;35;
8;18;018;00021;00021;10000;00006516;00005280;08103;08103;00006516;10000;00005280;08103;00004362;08261;00000838;01587;00000078;00148;00000002;00004;001;26;00;20;
8;18;019;00023;00023;10000;00007356;00005948;08086;08086;00007356;10000;00005948;08086;00005291;08895;00000605;01017;00000049;00082;00000003;00006;001;26;07;10;
8;18;999;01606;01553;09670;00536604;00422698;07877;08145;00518975;09671;00422698;07877;00378705;08959;00040100;00949;00003380;00080;00000513;00012;000;26;09;50;
9;18;001;00284;00275;09683;00093417;00071992;07707;07958;00090470;09685;00071992;07707;00060153;08356;00011196;01555;00000571;00079;00000072;00010;001;26;07;15;
9;18;002;00118;00115;09746;00040105;00032414;08082;08285;00039126;09756;00032414;08082;00027390;08450;00004738;01462;00000228;00070;00000058;00018;001;26;01;20;
9;18;003;00180;00172;09556;00061905;00046505;07512;07862;00059155;09556;00046505;07512;00041231;08866;00004854;01044;00000354;00076;00000066;00014;001;26;01;45;
9;18;004;00195;00189;09692;00067231;00052947;07875;08124;00065174;09694;00052947;07875;00044669;08437;00007777;01469;00000425;00080;00000076;00014;001;26;06;00;
9;18;005;00012;00012;10000;00003983;00003113;07816;07816;00003983;10000;00003113;07816;00002894;09296;00000197;00633;00000019;00061;00000003;00010;001;26;01;30;
9;18;006;00263;00255;09696;00090901;00068570;07543;07781;00088123;09694;00068570;07543;00060115;08767;00007877;01149;00000489;00071;00000089;00013;001;26;07;15;
9;18;007;00025;00025;10000;00008267;00007118;08610;08610;00008267;10000;00007118;08610;00006387;08973;00000671;00943;00000050;00070;00000010;00014;001;26;01;35;
9;18;008;00026;00026;10000;00008615;00007321;08498;08498;00008615;10000;00007321;08498;00006134;08379;00001138;01554;00000044;00060;00000005;00007;001;26;01;30;
9;18;009;00024;00023;09583;00007133;00005530;07753;08110;00006819;09560;00005530;07753;00004753;08595;00000756;01367;00000017;00031;00000004;00007;001;26;03;10;
